350770 BRAUNA;-;25;41;-;-;66
350775 BREJO ALEGRE;-;9;34;-;-;43
350780 BRODOWSKI;-;2;70;-;-;72
350790 BROTAS;-;3;264;-;-;267
350810 BURITAMA;-;-;534;-;-;534
350820 BURITIZAL;-;18;-;-;-;18
350830 CABRALIA PAULISTA;-;-;1;-;-;1
350840 CABREUVA;-;36;42;-;-;78
350850 CACAPAVA;-;4;123;-;-;127
350860 CACHOEIRA PAULISTA;-;4;496;1;1;502
350870 CACONDE;-;3;22;-;-;25
350880 CAFELANDIA;-;5;69;-;-;74
350890 CAIABU;-;-;20;-;-;20
350900 CAIEIRAS;-;33;2;-;-;35
350910 CAIUA;1;11;197;-;-;209
350920 CAJAMAR;-;-;29;-;-;29
350925 CAJATI;-;187;1191;1;1;1380
350930 CAJOBI;-;8;37;-;-;45
350940 CAJURU;-;21;65;5;-;91
350945 CAMPINA DO MONTE ALEGRE;-;6;2;1;-;9
350950 CAMPINAS;-;6;3935;19;1;3961
350960 CAMPO LIMPO PAULISTA;-;15;6;-;-;21
350970 CAMPOS DO JORDAO;-;-;5;-;-;5
350980 CAMPOS NOVOS PAULISTA;-;2;53;-;-;55
350990 CANANEIA;-;3;59;-;-;62
350995 CANAS;-;10;125;-;-;135
351000 CANDIDO MOTA;-;9;299;-;-;308
351010 CANDIDO RODRIGUES;3;8;22;1;-;34
351015 CANITAR;-;24;40;-;-;64
351020 CAPAO BONITO;-;-;3;-;-;3
351030 CAPELA DO ALTO;-;-;19;-;-;19
351040 CAPIVARI;-;38;18;-;-;56
351050 CARAGUATATUBA;-;66;624;1;-;691
351060 CARAPICUIBA;-;-;17;-;1;18
351070 CARDOSO;-;3;178;-;-;181
351080 CASA BRANCA;-;69;699;2;-;770
351090 CASSIA DOS COQUEIROS;-;1;12;-;-;13
351100 CASTILHO;-;17;472;3;1;493
351110 CATANDUVA;-;3;7414;126;16;7559
351120 CATIGUA;-;26;33;1;-;60
351130 CEDRAL;-;2;67;-;-;69
351140 CERQUEIRA CESAR;-;-;4;-;-;4
351150 CERQUILHO;-;3;32;-;-;35
351160 CESARIO LANGE;-;1;2;-;-;3
351170 CHARQUEADA;-;19;82;-;-;101
351190 CLEMENTINA;-;17;125;-;-;142
351200 COLINA;-;1;12;-;-;13
351210 COLOMBIA;-;-;9;-;-;9
351220 CONCHAL;10;369;1781;1;-;2161
351230 CONCHAS;-;-;5;-;-;5
351240 CORDEIROPOLIS;-;-;587;1;-;588
351250 COROADOS;-;11;13;-;-;24
351260 CORONEL MACEDO;-;-;2;-;-;2
351270 CORUMBATAI;-;-;6;-;-;6
351280 COSMOPOLIS;-;9;97;-;-;106
351290 COSMORAMA;-;25;58;-;-;83
351300 COTIA;-;1;50;-;-;51
351310 CRAVINHOS;2;75;181;5;-;263
351320 CRISTAIS PAULISTA;-;2;-;-;-;2
351330 CRUZALIA;-;16;80;1;-;97
351340 CRUZEIRO;2;198;4199;12;3;4414
351350 CUBATAO;-;-;766;3;-;769
351360 CUNHA;-;3;9;-;-;12
351370 DESCALVADO;-;1;34;-;-;35
351380 DIADEMA;3;152;25;-;-;180
351385 DIRCE REIS;-;2;36;-;-;38
351390 DIVINOLANDIA;-;1;5;-;-;6
351400 DOBRADA;-;13;16;-;-;29
351410 DOIS CORREGOS;1;2;103;-;-;106
351420 DOLCINOPOLIS;-;8;30;-;-;38
351430 DOURADO;-;2;2;-;-;4
351440 DRACENA;1;-;2629;1;5;2636
351450 DUARTINA;-;-;46;-;-;46
351460 DUMONT;-;41;161;2;-;204
351470 ECHAPORA;-;3;20;-;-;23
351480 ELDORADO;-;3;104;-;-;107
351490 ELIAS FAUSTO;-;2;2;-;-;4
351492 ELISIARIO;2;30;33;-;-;65
351495 EMBAUBA;1;13;20;1;-;35
351500 EMBU DAS ARTES;1;45;5;-;-;51
351510 EMBU-GUACU;-;10;3;-;-;13
351512 EMILIANOPOLIS;-;-;17;-;-;17
351515 ENGENHEIRO COELHO;1;36;124;3;-;164
351518 ESPIRITO SANTO DO PINHAL;-;-;93;-;-;93
351519 ESPIRITO SANTO DO TURVO;-;1;1;-;-;2
351520 ESTRELA D'OESTE;-;4;715;-;-;719
351530 ESTRELA DO NORTE;-;-;82;1;-;83
351535 EUCLIDES DA CUNHA PAULISTA;-;8;192;-;-;200
351540 FARTURA;-;-;6;-;-;6
351550 FERNANDOPOLIS;-;3;1052;4;2;1061
351560 FERNANDO PRESTES;-;6;17;-;-;23
351565 FERNAO;-;-;33;1;-;34
351570 FERRAZ DE VASCONCELOS;1;60;-;-;-;61
351580 FLORA RICA;-;-;35;-;-;35
351590 FLOREAL;-;1;32;-;-;33
351600 FLORIDA PAULISTA;-;-;192;-;-;192
351610 FLORINIA;-;-;1;-;-;1
351620 FRANCA;9;261;116;2;-;388
351630 FRANCISCO MORATO;-;1;51;-;-;52
351640 FRANCO DA ROCHA;-;96;6;-;-;102
351650 GABRIEL MONTEIRO;-;-;50;-;-;50
351660 GALIA;-;-;6;-;-;6
351670 GARCA;-;3;732;32;-;767
351680 GASTAO VIDIGAL;-;50;135;3;1;189
351685 GAVIAO PEIXOTO;-;2;10;-;-;12
351690 GENERAL SALGADO;-;7;332;2;2;343
351700 GETULINA;-;22;26;-;-;48
351710 GLICERIO;-;3;18;-;-;21
351720 GUAICARA;-;-;38;-;-;38
351730 GUAIMBE;-;-;215;1;-;216
351740 GUAIRA;-;12;103;-;-;115
351750 GUAPIACU;-;6;166;2;-;174
351770 GUARA;2;4;6;-;-;12
351780 GUARACAI;-;6;61;-;-;67
351790 GUARACI;-;2;8;-;-;10
351800 GUARANI D'OESTE;-;28;106;-;-;134
351810 GUARANTA;-;11;43;1;-;55
351820 GUARARAPES;-;15;1480;-;-;1495
351830 GUARAREMA;-;13;71;-;-;84
351840 GUARATINGUETA;-;1;3170;-;1;3172
351850 GUAREI;-;-;6;1;-;7
351860 GUARIBA;1;8;38;1;-;48
351870 GUARUJA;-;18;377;4;-;399
351880 GUARULHOS;-;-;282;3;-;285
351885 GUATAPARA;1;64;15;-;-;80
351890 GUZOLANDIA;-;-;12;-;-;12
351900 HERCULANDIA;-;-;493;-;-;493
351905 HOLAMBRA;-;4;19;-;-;23
351907 HORTOLANDIA;-;-;1063;3;1;1067
351910 IACANGA;-;-;22;-;-;22
351920 IACRI;-;-;217;-;1;218
351925 IARAS;-;-;7;-;-;7
351930 IBATE;-;2;24;-;-;26
351940 IBIRA;-;23;588;9;2;622
351950 IBIRAREMA;-;5;21;-;-;26
351960 IBITINGA;-;36;41;-;-;77
351970 IBIUNA;-;12;5;-;-;17
351980 ICEM;-;14;-;2;-;16
351990 IEPE;-;-;294;-;-;294
352000 IGARACU DO TIETE;-;-;10;-;-;10
352010 IGARAPAVA;-;33;4;-;-;37
352020 IGARATA;-;4;1;-;-;5
352030 IGUAPE;-;5;40;-;-;45
352040 ILHABELA;-;25;352;-;2;379
352042 ILHA COMPRIDA;-;14;17;1;-;32
352044 ILHA SOLTEIRA;-;10;197;1;-;208
352050 INDAIATUBA;-;104;163;-;-;267
352060 INDIANA;-;-;74;-;-;74
352070 INDIAPORA;-;-;165;-;-;165
352080 INUBIA PAULISTA;-;-;364;5;1;370
352090 IPAUSSU;-;2;16;-;1;19
352100 IPERO;-;73;1362;4;-;1439
352110 IPEUNA;-;15;86;-;-;101
352115 IPIGUA;-;-;86;2;-;88
352120 IPORANGA;-;-;93;-;-;93
352130 IPUA;-;2;5;-;-;7
352140 IRACEMAPOLIS;-;56;72;-;-;128
352150 IRAPUA;-;26;81;3;1;111
352160 IRAPURU;-;4;36;-;-;40
352170 ITABERA;-;-;1;-;-;1
352180 ITAI;-;-;23;-;-;23
352190 ITAJOBI;-;12;168;2;-;182
352200 ITAJU;-;1;7;-;-;8
352210 ITANHAEM;-;-;108;2;1;111
352220 ITAPECERICA DA SERRA;1;7;9;-;-;17
352230 ITAPETININGA;-;-;35;-;-;35
352240 ITAPEVA;-;-;66;-;-;66
352250 ITAPEVI;-;-;16;-;-;16
352260 ITAPIRA;-;7;31;-;-;38
352270 ITAPOLIS;-;12;1655;2;1;1670
352280 ITAPORANGA;-;-;13;-;-;13
352290 ITAPUI;-;2;19;-;-;21
352300 ITAPURA;-;3;18;1;-;22
352310 ITAQUAQUECETUBA;3;7;33;-;-;43
352320 ITARARE;-;-;38;-;-;38
352330 ITARIRI;-;17;260;-;-;277
352340 ITATIBA;-;19;13;-;-;32
352350 ITATINGA;-;-;5;-;-;5
352360 ITIRAPINA;-;4;21;-;-;25
352370 ITIRAPUA;-;3;-;-;-;3
352380 ITOBI;5;27;159;-;-;191
352390 ITU;-;23;80;1;-;104
352400 ITUPEVA;-;-;13;-;-;13
352410 ITUVERAVA;-;7;10;-;-;17
352420 JABORANDI;-;-;11;-;-;11
352430 JABOTICABAL;1;84;1581;2;3;1671
352440 JACAREI;3;2;324;87;-;416
352450 JACI;-;8;13;2;-;23
352460 JACUPIRANGA;-;54;56;1;-;111
352470 JAGUARIUNA;-;7;32;-;-;39
352480 JALES;-;1;790;-;-;791
352490 JAMBEIRO;-;9;-;-;-;9
352500 JANDIRA;-;20;11;-;-;31
352510 JARDINOPOLIS;1;80;57;7;-;145
352520 JARINU;-;3;6;1;-;10
352530 JAU;-;-;219;-;-;219
352540 JERIQUARA;-;-;6;-;-;6
352550 JOANOPOLIS;-;1;7;-;-;8
352560 JOAO RAMALHO;-;-;113;-;-;113
352570 JOSE BONIFACIO;-;12;69;1;-;82
352580 JULIO MESQUITA;-;1;201;-;-;202
352585 JUMIRIM;-;-;1;-;-;1
352590 JUNDIAI;-;2;110;-;-;112
352600 JUNQUEIROPOLIS;-;4;420;1;-;425
352610 JUQUIA;-;-;110;1;-;111
352620 JUQUITIBA;-;2;-;-;-;2
352630 LAGOINHA;-;3;2;-;-;5
352640 LARANJAL PAULISTA;-;-;118;-;-;118
352650 LAVINIA;-;1;70;-;-;71
352660 LAVRINHAS;-;34;412;1;-;447
352670 LEME;-;-;336;-;-;336
352680 LENCOIS PAULISTA;-;-;18;1;-;19
352690 LIMEIRA;-;1;1489;156;1;1647
352700 LINDOIA;-;8;1;-;-;9
352710 LINS;-;-;1307;5;-;1312
352720 LORENA;-;4;4968;9;1;4982
352725 LOURDES;-;8;137;-;-;145
352730 LOUVEIRA;-;6;30;-;-;36
352740 LUCELIA;-;-;766;8;2;776
352750 LUCIANOPOLIS;-;-;2;-;-;2
352760 LUIS ANTONIO;2;117;297;9;-;425
352770 LUIZIANIA;-;17;158;1;-;176
352780 LUPERCIO;-;-;1;-;-;1
352790 LUTECIA;-;3;7;-;-;10
352800 MACATUBA;-;-;9;-;-;9
352810 MACAUBAL;-;15;35;-;-;50
352820 MACEDONIA;-;-;23;-;-;23
352830 MAGDA;-;2;15;-;-;17
352840 MAIRINQUE;-;-;22;-;-;22
352850 MAIRIPORA;-;-;10;-;-;10
352870 MARABA PAULISTA;-;15;22;-;-;37
352880 MARACAI;1;9;367;2;-;379
352885 MARAPOAMA;-;1;21;-;-;22
352890 MARIAPOLIS;-;-;235;-;-;235
352900 MARILIA;-;-;1545;53;3;1601
352910 MARINOPOLIS;-;2;-;-;-;2
352920 MARTINOPOLIS;-;-;1172;1;-;1173
352930 MATAO;-;-;26;-;-;26
352940 MAUA;-;2;34;1;-;37
352950 MENDONCA;-;-;17;-;-;17
352960 MERIDIANO;-;8;226;1;-;235
352965 MESOPOLIS;-;16;106;-;-;122
352970 MIGUELOPOLIS;-;13;2;-;-;15
352980 MINEIROS DO TIETE;-;-;18;-;-;18
352990 MIRACATU;-;-;30;-;-;30
353000 MIRA ESTRELA;-;8;87;-;-;95
353010 MIRANDOPOLIS;1;104;1119;1;-;1225
353020 MIRANTE DO PARANAPANEMA;-;11;198;-;-;209
353030 MIRASSOL;-;1;88;3;-;92
353040 MIRASSOLANDIA;-;12;9;-;1;22
353050 MOCOCA;-;70;2582;3;2;2657
353060 MOGI DAS CRUZES;-;12;36;-;-;48
353070 MOGI GUACU;3;84;1731;3;1;1822
353080 MOGI MIRIM;10;212;2451;1;-;2674
353100 MONCOES;-;5;40;-;-;45
353110 MONGAGUA;-;32;46;1;-;79
353120 MONTE ALEGRE DO SUL;-;6;1;-;-;7
353130 MONTE ALTO;-;27;230;1;-;258
353140 MONTE APRAZIVEL;-;5;90;4;-;99
353150 MONTE AZUL PAULISTA;-;2;20;-;-;22
353160 MONTE CASTELO;-;1;283;-;-;284
353170 MONTEIRO LOBATO;-;-;1;-;-;1
353180 MONTE MOR;-;-;246;1;-;247
353190 MORRO AGUDO;-;29;39;1;-;69
353200 MORUNGABA;2;9;-;-;-;11
353205 MOTUCA;-;-;10;-;-;10
353210 MURUTINGA DO SUL;-;1;18;-;-;19
353215 NANTES;-;-;195;1;-;196
353220 NARANDIBA;-;-;142;3;-;145
353230 NATIVIDADE DA SERRA;-;19;-;-;-;19
353240 NAZARE PAULISTA;-;-;2;-;-;2
353250 NEVES PAULISTA;-;1;11;-;-;12
353260 NHANDEARA;-;192;426;1;-;619
353270 NIPOA;1;8;23;-;-;32
353280 NOVA ALIANCA;-;19;6;-;-;25
353282 NOVA CAMPINA;-;-;1;-;-;1
353284 NOVA CANAA PAULISTA;-;1;1;-;-;2
353286 NOVA CASTILHO;-;7;26;-;-;33
353290 NOVA EUROPA;-;-;60;-;-;60
353300 NOVA GRANADA;-;41;149;3;-;193
353310 NOVA GUATAPORANGA;-;-;64;-;-;64
353320 NOVA INDEPENDENCIA;-;1;39;-;-;40
353325 NOVAIS;23;141;87;2;-;253
353330 NOVA LUZITANIA;-;13;119;-;-;132
353340 NOVA ODESSA;-;1;377;1;-;379
353350 NOVO HORIZONTE;-;-;371;1;1;373
353360 NUPORANGA;-;2;45;-;-;47
353370 OCAUCU;-;-;13;-;-;13
353380 OLEO;-;-;1;-;-;1
353390 OLIMPIA;-;2;54;2;-;58
353400 ONDA VERDE;-;5;103;10;-;118
353410 ORIENTE;-;78;121;2;-;201
353420 ORINDIUVA;-;-;3;-;-;3
353430 ORLANDIA;-;4;59;-;-;63
353440 OSASCO;-;-;257;2;-;259
353450 OSCAR BRESSANE;-;-;7;1;-;8
353460 OSVALDO CRUZ;-;-;975;3;4;982
353470 OURINHOS;-;3;1651;-;-;1654
353475 OUROESTE;-;21;125;-;-;146
353480 OURO VERDE;-;14;665;-;2;681
353490 PACAEMBU;-;-;238;-;1;239
353500 PALESTINA;-;-;30;1;1;32
353510 PALMARES PAULISTA;-;3;737;25;-;765
353520 PALMEIRA D'OESTE;-;1;71;-;-;72
353530 PALMITAL;-;25;1522;3;-;1550
353540 PANORAMA;-;5;691;-;-;696
353550 PARAGUACU PAULISTA;-;1;583;-;-;584
353560 PARAIBUNA;-;2;5;-;-;7
353570 PARAISO;-;3;48;-;-;51
353580 PARANAPANEMA;-;-;1;-;-;1
353590 PARANAPUA;-;4;22;-;-;26
353600 PARAPUA;-;-;896;3;2;901
353620 PARIQUERA-ACU;-;27;330;1;-;358
353625 PARISI;-;1;293;-;1;295
353630 PATROCINIO PAULISTA;-;9;-;-;-;9
353640 PAULICEIA;-;-;481;-;2;483
353650 PAULINIA;-;1;163;5;-;169
353657 PAULISTANIA;-;-;-;1;-;1
353660 PAULO DE FARIA;-;14;27;1;-;42
353670 PEDERNEIRAS;-;-;59;-;-;59
353680 PEDRA BELA;-;1;-;-;-;1
353690 PEDRANOPOLIS;-;21;40;-;-;61
353700 PEDREGULHO;-;2;1;-;-;3
353710 PEDREIRA;-;9;137;-;-;146
353715 PEDRINHAS PAULISTA;1;4;18;-;-;23
353720 PEDRO DE TOLEDO;-;2;30;-;-;32
353730 PENAPOLIS;-;19;683;11;-;713
353740 PEREIRA BARRETO;-;20;198;2;-;220
353760 PERUIBE;-;226;180;1;-;407
353770 PIACATU;-;13;373;2;-;388
353780 PIEDADE;-;-;5;-;-;5
353790 PILAR DO SUL;-;-;6;-;-;6
353800 PINDAMONHANGABA;-;9;1968;-;-;1977
353810 PINDORAMA;-;106;293;3;-;402
353820 PINHALZINHO;-;4;2;-;-;6
353830 PIQUEROBI;-;19;38;-;-;57
353850 PIQUETE;1;6;244;-;-;251
353860 PIRACAIA;-;1;4;-;-;5
353870 PIRACICABA;13;25;1389;-;-;1427
353880 PIRAJU;-;-;9;-;-;9
353890 PIRAJUI;-;-;24;-;-;24
353900 PIRANGI;-;4;194;-;1;199
353910 PIRAPORA DO BOM JESUS;-;10;-;-;-;10
353920 PIRAPOZINHO;-;-;729;-;1;730
353930 PIRASSUNUNGA;-;-;797;1;-;798
353940 PIRATININGA;-;1;7;-;-;8
353950 PITANGUEIRAS;3;24;84;1;-;112
353960 PLANALTO;-;4;31;-;-;35
353970 PLATINA;1;7;16;-;-;24
353980 POA;-;13;10;-;-;23
353990 POLONI;-;1;7;-;-;8
354000 POMPEIA;-;342;146;-;-;488
354010 PONGAI;-;-;7;-;-;7
354020 PONTAL;-;10;158;4;-;172
354025 PONTALINDA;-;6;206;-;-;212
354030 PONTES GESTAL;-;5;44;1;-;50
354040 POPULINA;-;9;85;-;-;94
354060 PORTO FELIZ;-;-;43;1;-;44
354070 PORTO FERREIRA;-;9;110;-;-;119
354075 POTIM;-;72;2175;59;1;2307
354080 POTIRENDABA;-;47;49;3;-;99
354085 PRACINHA;-;-;45;-;-;45
354090 PRADOPOLIS;-;20;56;1;1;78
354100 PRAIA GRANDE;2;367;29;2;-;400
354110 PRESIDENTE ALVES;-;1;2;-;-;3
354120 PRESIDENTE BERNARDES;-;-;431;-;-;431
354130 PRESIDENTE EPITACIO;-;2;940;33;14;989
354140 PRESIDENTE PRUDENTE;-;1;6413;8;4;6426
354150 PRESIDENTE VENCESLAU;-;3;512;4;4;523
354160 PROMISSAO;-;97;49;-;-;146
354170 QUATA;-;-;482;-;-;482
354180 QUEIROZ;-;-;157;1;-;158
354190 QUELUZ;-;8;94;-;-;102
354200 QUINTANA;-;-;52;-;1;53
354210 RAFARD;-;-;2;-;-;2
354220 RANCHARIA;-;-;2107;1;1;2109
354230 REDENCAO DA SERRA;-;1;-;-;-;1
354240 REGENTE FEIJO;-;-;473;-;-;473
354260 REGISTRO;-;2;595;6;-;603
354270 RESTINGA;-;-;1;-;-;1
354290 RIBEIRAO BONITO;-;1;2;-;-;3
354310 RIBEIRAO CORRENTE;-;1;-;-;-;1
354320 RIBEIRAO DO SUL;-;-;78;-;-;78
354323 RIBEIRAO DOS INDIOS;-;-;10;-;-;10
354325 RIBEIRAO GRANDE;-;1;-;-;-;1
354330 RIBEIRAO PIRES;-;5;12;-;-;17
354340 RIBEIRAO PRETO;-;-;17035;703;20;17758
354360 RIFAINA;-;6;-;-;-;6
354370 RINCAO;-;20;15;-;-;35
354380 RINOPOLIS;-;-;725;1;-;726
354390 RIO CLARO;-;-;1163;11;4;1178
354400 RIO DAS PEDRAS;-;2;9;-;-;11
354410 RIO GRANDE DA SERRA;-;1;1;-;-;2
354420 RIOLANDIA;-;1;24;1;-;26
354425 ROSANA;-;-;876;-;-;876
354430 ROSEIRA;1;22;221;-;-;244
354440 RUBIACEA;-;1;110;-;-;111
354450 RUBINEIA;-;4;13;-;-;17
354460 SABINO;-;57;304;-;-;361
354470 SAGRES;-;-;339;-;-;339
354480 SALES;-;10;22;1;1;34
354490 SALES OLIVEIRA;-;2;13;-;1;16
354500 SALESOPOLIS;-;1;-;-;-;1
354510 SALMOURAO;-;-;282;1;1;284
354515 SALTINHO;-;6;15;-;-;21
354520 SALTO;-;-;83;-;1;84
354530 SALTO DE PIRAPORA;1;7;10;-;-;18
354540 SALTO GRANDE;-;18;154;-;-;172
354550 SANDOVALINA;-;-;243;1;-;244
354560 SANTA ADELIA;-;1;266;2;1;270
354570 SANTA ALBERTINA;-;3;43;1;-;47
354580 SANTA BARBARA D'OESTE;-;8;1241;-;-;1249
354600 SANTA BRANCA;-;4;1;-;-;5
354610 SANTA CLARA D'OESTE;-;5;61;-;-;66
354620 SANTA CRUZ DA CONCEICAO;-;-;8;-;-;8
354625 SANTA CRUZ DA ESPERANCA;-;4;18;-;-;22
354630 SANTA CRUZ DAS PALMEIRAS;-;27;1036;-;-;1063
354640 SANTA CRUZ DO RIO PARDO;-;20;27;-;-;47
354650 SANTA ERNESTINA;-;2;131;-;-;133
354660 SANTA FE DO SUL;-;10;97;1;-;108
354670 SANTA GERTRUDES;-;1;96;-;-;97
354680 SANTA ISABEL;3;13;4;-;-;20
354690 SANTA LUCIA;-;6;4;-;-;10
354700 SANTA MARIA DA SERRA;-;9;1;-;-;10
354710 SANTA MERCEDES;-;-;22;-;-;22
354720 SANTANA DA PONTE PENSA;-;2;1;-;-;3
354730 SANTANA DE PARNAIBA;-;1;36;-;-;37
354740 SANTA RITA D'OESTE;-;-;7;-;-;7
354750 SANTA RITA DO PASSA QUATRO;-;28;493;2;1;524
354760 SANTA ROSA DE VITERBO;2;237;270;4;-;513
354765 SANTA SALETE;-;9;17;-;-;26
354770 SANTO ANASTACIO;-;1;532;2;1;536
354780 SANTO ANDRE;-;-;42;-;-;42
354790 SANTO ANTONIO DA ALEGRIA;-;1;8;-;-;9
354800 SANTO ANTONIO DE POSSE;-;-;27;-;-;27
354805 SANTO ANTONIO DO ARACANGUA;-;4;79;-;-;83
354810 SANTO ANTONIO DO JARDIM;-;2;2;-;-;4
354820 SANTO ANTONIO DO PINHAL;-;-;2;-;-;2
354830 SANTO EXPEDITO;-;-;100;-;-;100
354840 SANTOPOLIS DO AGUAPEI;-;8;36;-;-;44
354850 SANTOS;-;2;371;7;-;380
354870 SAO BERNARDO DO CAMPO;-;29;75;-;-;104
354880 SAO CAETANO DO SUL;-;1;8;-;-;9
354890 SAO CARLOS;-;1;625;7;1;634
354900 SAO FRANCISCO;-;5;63;-;-;68
354910 SAO JOAO DA BOA VISTA;1;11;1768;13;-;1793
354920 SAO JOAO DAS DUAS PONTES;-;10;85;-;-;95
354925 SAO JOAO DE IRACEMA;-;1;162;1;-;164
354930 SAO JOAO DO PAU D'ALHO;-;2;156;-;-;158
354940 SAO JOAQUIM DA BARRA;-;7;74;-;-;81
354950 SAO JOSE DA BELA VISTA;-;17;-;-;-;17
354960 SAO JOSE DO BARREIRO;-;-;6;-;-;6
354970 SAO JOSE DO RIO PARDO;-;3;662;-;-;665
354980 SAO JOSE DO RIO PRETO;-;-;7152;106;6;7264
354990 SAO JOSE DOS CAMPOS;-;-;454;-;-;454
354995 SAO LOURENCO DA SERRA;1;3;-;-;-;4
355000 SAO LUIS DO PARAITINGA;1;5;3;-;-;9
355010 SAO MANUEL;-;-;26;-;-;26
355020 SAO MIGUEL ARCANJO;-;4;3;-;-;7
355030 SAO PAULO;2;111;2069;6;1;2189
355040 SAO PEDRO;-;-;958;1;-;959
355050 SAO PEDRO DO TURVO;-;3;38;-;-;41
355060 SAO ROQUE;-;-;11;1;-;12
355070 SAO SEBASTIAO;-;-;363;-;-;363
355080 SAO SEBASTIAO DA GRAMA;-;4;34;-;-;38
355090 SAO SIMAO;2;324;140;9;2;477
355100 SAO VICENTE;3;88;173;3;-;267
355110 SARAPUI;-;3;3;-;-;6
355130 SEBASTIANOPOLIS DO SUL;-;11;82;-;-;93
355140 SERRA AZUL;-;1;17;-;-;18
355150 SERRANA;4;346;47;5;-;402
355160 SERRA NEGRA;-;2;9;-;-;11
355170 SERTAOZINHO;1;116;2303;3;1;2424
355180 SETE BARRAS;2;54;340;-;-;396
355190 SEVERINIA;-;5;44;-;-;49
355200 SILVEIRAS;-;1;13;-;-;14
355210 SOCORRO;-;15;20;-;-;35
355220 SOROCABA;-;1;1643;226;1;1871
355230 SUD MENNUCCI;-;-;118;-;-;118
355240 SUMARE;-;-;683;-;-;683
355250 SUZANO;-;-;35;-;-;35
355255 SUZANAPOLIS;-;-;18;1;-;19
355260 TABAPUA;-;-;243;1;1;245
355270 TABATINGA;-;4;15;-;-;19
